approach,dataset,nrow,depth,lambda,time_limit,status,obj_value,train_acc,gap,node_count,solving_time,cb_time_int,cb_time_int_suc,cb_counter_int,cb_counter_int_suc,test_acc,calib_acc,sample,warmstart
binOCT,kr-vs-kp_enc.csv,2397,5,0.0,600,9.0,143.99999999999935,0.939924906132666,100.0,510.0,720.5181221961975,0.0,0.0,0.0,0.0,0.9461827284105132,0.9444444444444444,4,1.0
OCT,kr-vs-kp_enc.csv,2397,5,0.0,600,9.0,-inf,,inf,1.0,686.7301738262177,0.0,0.0,0.0,0.0,,,4,1.0
CartCV,kr-vs-kp_enc.csv,2397,13,0.0,600,,,1.0,,,0.0049881935119628,,,,,0.9949937421777222,1.0,4,
Cart,breast-cancer_enc.csv,207,2,0.0,600,,,0.7632850241545893,,,0.0019972324371337,,,,,0.8142857142857143,0.8115942028985508,1,
BendersOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-47.0,0.7729468599033816,0.0,5717.0,12.013009071350098,1.023395538330078,1.0003812313079834,33.0,30.0,0.7285714285714285,0.7971014492753623,1,1.0
FlowOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-47.0,0.7729468599033816,0.0,6473.0,27.30144834518433,0.0,0.0,0.0,0.0,0.7285714285714285,0.8115942028985508,1,1.0
binOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,47.0,0.7729468599033816,0.0101801893515373,43206.0,104.51617789268494,0.0,0.0,0.0,0.0,0.7285714285714285,0.8115942028985508,1,1.0
OCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,781.0,0.7729468599033816,0.0,4793.0,18.284539222717285,0.0,0.0,0.0,0.0,0.7285714285714285,0.8115942028985508,1,1.0
Cart,breast-cancer_enc.csv,207,2,0.0,600,,,0.7777777777777778,,,0.0010316371917724,,,,,0.6857142857142857,0.7536231884057971,2,
BendersOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-42.0,0.7971014492753623,0.0,2476.0,7.505150079727173,0.9574184417724608,0.940387487411499,24.0,22.0,0.6571428571428571,0.782608695652174,2,1.0
FlowOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-42.0,0.7971014492753623,0.0,4889.0,26.3249785900116,0.0,0.0,0.0,0.0,0.6571428571428571,0.782608695652174,2,1.0
binOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,42.0,0.7971014492753623,0.095238095238127,37854.0,89.2973964214325,0.0,0.0,0.0,0.0,0.6571428571428571,0.782608695652174,2,1.0
OCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,786.0,0.7971014492753623,0.0,2394.0,12.381371021270752,0.0,0.0,0.0,0.0,0.6571428571428571,0.782608695652174,2,1.0
Cart,breast-cancer_enc.csv,207,2,0.0,600,,,0.7922705314009661,,,0.003035545349121,,,,,0.7285714285714285,0.8115942028985508,3,
BendersOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-42.0,0.7971014492753623,0.0,3571.0,9.94494128227234,1.0524303913116455,1.0374727249145508,31.0,29.0,0.7142857142857143,0.8260869565217391,3,1.0
FlowOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-42.0,0.7971014492753623,0.0,6618.0,31.40978026390076,0.0,0.0,0.0,0.0,0.7142857142857143,0.8260869565217391,3,1.0
binOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,42.0,0.7971014492753623,0.0,35867.0,82.82612729072571,0.0,0.0,0.0,0.0,0.7142857142857143,0.8260869565217391,3,1.0
OCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,786.0,0.7971014492753623,0.0,5643.0,67.41036415100098,0.0,0.0,0.0,0.0,0.7142857142857143,0.8260869565217391,3,1.0
Cart,breast-cancer_enc.csv,207,2,0.0,600,,,0.7729468599033816,,,0.0019958019256591,,,,,0.7428571428571429,0.7391304347826086,4,
BendersOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-45.0,0.782608695652174,0.0,4558.0,11.42324995994568,0.9455952644348145,0.9246172904968262,27.0,24.0,0.7285714285714285,0.7536231884057971,4,1.0
FlowOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,-45.0,0.782608695652174,0.0,7016.0,26.166879892349243,0.0,0.0,0.0,0.0,0.7285714285714285,0.7536231884057971,4,1.0
binOCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,45.0,0.782608695652174,0.0952380952380514,49557.0,112.48498320579527,0.0,0.0,0.0,0.0,0.7285714285714285,0.7536231884057971,4,1.0
OCT,breast-cancer_enc.csv,207,2,0.0,600,2.0,783.0,0.782608695652174,0.0,3975.0,17.592541217803955,0.0,0.0,0.0,0.0,0.7285714285714285,0.7536231884057971,4,1.0
Cart,breast-cancer_enc.csv,207,3,0.0,600,,,0.7971014492753623,,,0.0019905567169189,,,,,0.7571428571428571,0.8260869565217391,1,
BendersOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-38.0,0.8164251207729468,75.0,224505.0,600.0164904594421,2.4349889755249023,2.2894740104675293,72.0,58.0,0.7428571428571429,0.8115942028985508,1,1.0
FlowOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-38.0,0.8164251207729468,99.99999999998832,32691.0,601.0017793178558,0.0,0.0,0.0,0.0,0.7142857142857143,0.8260869565217391,1,1.0
binOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,36.999999999999794,0.821256038647343,100.0,210628.0,602.2942938804626,0.0,0.0,0.0,0.0,0.7142857142857143,0.8115942028985508,1,1.0
OCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,1619.0,0.821256038647343,2.285361334156887,10184.0,601.6924386024475,0.0,0.0,0.0,0.0,0.7142857142857143,0.8115942028985508,1,1.0
Cart,breast-cancer_enc.csv,207,3,0.0,600,,,0.7971014492753623,,,0.0029942989349365,,,,,0.6714285714285714,0.7536231884057971,2,
BendersOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-36.0,0.8260869565217391,72.22222222222211,191076.0,600.021026134491,2.5132815837860107,2.441473960876465,54.0,49.0,0.5714285714285714,0.8260869565217391,2,1.0
FlowOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-36.0,0.8260869565217391,98.3333333333342,28780.0,600.9916763305664,0.0,0.0,0.0,0.0,0.5714285714285714,0.8260869565217391,2,1.0
binOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,37.0,0.821256038647343,100.0,160478.0,602.3751909732819,0.0,0.0,0.0,0.0,0.7142857142857143,0.7971014492753623,2,1.0
OCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,1622.0,0.8357487922705314,2.096177558569667,7163.0,601.6351072788239,0.0,0.0,0.0,0.0,0.6428571428571429,0.8260869565217391,2,1.0
Cart,breast-cancer_enc.csv,207,3,0.0,600,,,0.7971014492753623,,,0.0019972324371337,,,,,0.7285714285714285,0.8115942028985508,3,
BendersOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-36.0,0.8260869565217391,72.2222222222222,214402.0,600.0148911476135,2.805218458175659,2.6646461486816406,79.0,65.0,0.6428571428571429,0.8695652173913043,3,1.0
FlowOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-37.0,0.821256038647343,93.51351351351325,37595.0,601.0074956417084,0.0,0.0,0.0,0.0,0.6571428571428571,0.855072463768116,3,1.0
binOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,36.0,0.8260869565217391,100.0,186949.0,602.3658456802368,0.0,0.0,0.0,0.0,0.6428571428571429,0.855072463768116,3,1.0
OCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,1620.0,0.8260869565217391,2.2222222222222223,10634.0,601.6814870834351,0.0,0.0,0.0,0.0,0.6714285714285714,0.855072463768116,3,1.0
Cart,breast-cancer_enc.csv,207,3,0.0,600,,,0.782608695652174,,,0.0029916763305664,,,,,0.6714285714285714,0.7391304347826086,4,
BendersOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-38.0,0.8164251207729468,74.3421052631579,219184.0,600.0181968212128,2.741421222686768,2.601902484893799,82.0,68.0,0.7571428571428571,0.7971014492753623,4,1.0
FlowOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,-38.0,0.8164251207729468,99.99999999999596,24334.0,601.0800294876099,0.0,0.0,0.0,0.0,0.7571428571428571,0.7971014492753623,4,1.0
binOCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,40.99999999999953,0.8019323671497585,100.0,242993.0,602.1961843967438,0.0,0.0,0.0,0.0,0.7428571428571429,0.7681159420289855,4,1.0
OCT,breast-cancer_enc.csv,207,3,0.0,600,9.0,1615.0,0.8019323671497585,2.538699690402477,7978.0,601.4309778213501,0.0,0.0,0.0,0.0,0.7571428571428571,0.7681159420289855,4,1.0
Cart,breast-cancer_enc.csv,207,4,0.0,600,,,0.8164251207729468,,,0.0020315647125244,,,,,0.7285714285714285,0.8405797101449275,1,
BendersOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-33.0,0.8405797101449275,100.0,83155.0,600.0221292972565,5.594030141830444,5.317750930786133,126.0,108.0,0.7714285714285715,0.8695652173913043,1,1.0
FlowOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-28.0,0.8647342995169082,99.99999999999643,5353.0,602.6020033359528,0.0,0.0,0.0,0.0,0.7142857142857143,0.9130434782608696,1,1.0
binOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,29.99999999999972,0.855072463768116,100.0,45882.0,604.6007034778595,0.0,0.0,0.0,0.0,0.7142857142857143,0.8695652173913043,1,1.0
OCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,3279.0,0.8405797101449275,1.0064043915827996,5107.0,603.3621888160706,0.0,0.0,0.0,0.0,0.6571428571428571,0.8985507246376812,1,1.0
Cart,breast-cancer_enc.csv,207,4,0.0,600,,,0.8164251207729468,,,0.0039904117584228,,,,,0.6857142857142857,0.7681159420289855,2,
BendersOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-31.0,0.8502415458937198,100.0,90561.0,600.0203187465668,5.464305877685547,5.274913549423218,116.0,103.0,0.6,0.855072463768116,2,1.0
FlowOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-29.0,0.8599033816425121,99.99999999999824,10202.0,602.1872317790985,0.0,0.0,0.0,0.0,0.6571428571428571,0.855072463768116,2,1.0
binOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,27.99999999999981,0.8647342995169082,100.0,70038.0,604.4676058292389,0.0,0.0,0.0,0.0,0.7,0.8115942028985508,2,1.0
OCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,3282.0,0.855072463768116,0.9140767824497258,1976.0,603.4397008419037,0.0,0.0,0.0,0.0,0.6857142857142857,0.8405797101449275,2,1.0
Cart,breast-cancer_enc.csv,207,4,0.0,600,,,0.8260869565217391,,,0.0029911994934082,,,,,0.7142857142857143,0.8695652173913043,3,
BendersOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-28.0,0.8647342995169082,100.0,100284.0,600.0230140686035,5.181295394897461,4.913010835647583,101.0,83.0,0.6714285714285714,0.9420289855072465,3,1.0
FlowOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-28.0,0.8647342995169082,99.9999999999864,10202.0,602.1652965545654,0.0,0.0,0.0,0.0,0.7285714285714285,0.9130434782608696,3,1.0
binOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,30.0,0.855072463768116,100.0,47744.0,604.7270407676697,0.0,0.0,0.0,0.0,0.7142857142857143,0.8985507246376812,3,1.0
OCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,3283.0,0.8599033816425121,0.8833384099908621,5466.0,603.4786384105682,0.0,0.0,0.0,0.0,0.6857142857142857,0.8985507246376812,3,1.0
Cart,breast-cancer_enc.csv,207,4,0.0,600,,,0.821256038647343,,,0.0029921531677246,,,,,0.7428571428571429,0.782608695652174,4,
BendersOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-30.0,0.855072463768116,100.0,98649.0,600.0235085487366,5.363215446472168,5.135811805725098,94.0,78.0,0.6714285714285714,0.8260869565217391,4,1.0
FlowOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,-31.0,0.8502415458937198,99.9999999999968,15612.0,602.1352481842041,0.0,0.0,0.0,0.0,0.7428571428571429,0.8405797101449275,4,1.0
binOCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,29.99999999999986,0.855072463768116,100.0,70468.0,604.5726673603058,0.0,0.0,0.0,0.0,0.7571428571428571,0.8115942028985508,4,1.0
OCT,breast-cancer_enc.csv,207,4,0.0,600,9.0,3274.0,0.8164251207729468,1.1606597434331094,3272.0,603.3562433719635,0.0,0.0,0.0,0.0,0.7428571428571429,0.782608695652174,4,1.0
Cart,breast-cancer_enc.csv,207,5,0.0,600,,,0.855072463768116,,,0.00398850440979,,,,,0.7714285714285715,0.927536231884058,1,
BendersOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-23.999999250178572,0.8840579710144928,100.0,58510.0,600.0335118770599,12.088566064834597,11.66673994064331,189.0,168.0,0.7714285714285715,0.8985507246376812,1,1.0
FlowOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-20.0,0.9033816425120772,99.99999999999532,527.0,604.0517630577087,0.0,0.0,0.0,0.0,0.7142857142857143,0.9565217391304348,1,1.0
binOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,20.99999999999984,0.8985507246376812,100.0,45909.0,611.4161033630371,0.0,0.0,0.0,0.0,0.7285714285714285,0.9420289855072465,1,1.0
OCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,6594.0,0.855072463768116,0.4549590536851683,1043.0,609.3189091682434,0.0,0.0,0.0,0.0,0.7,0.8985507246376812,1,1.0
Cart,breast-cancer_enc.csv,207,5,0.0,600,,,0.8454106280193237,,,0.00299072265625,,,,,0.7142857142857143,0.8260869565217391,2,
BendersOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-28.0,0.8647342995169082,100.0,52894.0,600.037989616394,12.162614345550535,11.764809608459473,222.0,201.0,0.6285714285714286,0.8260869565217391,2,1.0
FlowOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-22.0,0.893719806763285,99.99999999999586,1204.0,604.1016943454742,0.0,0.0,0.0,0.0,0.6857142857142857,0.8695652173913043,2,1.0
binOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,24.999953343033923,0.8792270531400966,100.0,43181.0,611.468745470047,0.0,0.0,0.0,0.0,0.6,0.8405797101449275,2,1.0
OCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,6590.0,0.8357487922705314,0.5159332321699545,1044.0,608.22092628479,0.0,0.0,0.0,0.0,0.7142857142857143,0.8405797101449275,2,1.0
Cart,breast-cancer_enc.csv,207,5,0.0,600,,,0.8647342995169082,,,0.0019922256469726,,,,,0.6857142857142857,0.8840579710144928,3,
BendersOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-25.0,0.8792270531400966,100.0,51226.0,600.0324923992157,11.714616775512695,11.333841800689695,194.0,174.0,0.6857142857142857,0.8985507246376812,3,1.0
FlowOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-19.0,0.9082125603864736,99.99999999999535,758.0,603.9211819171906,0.0,0.0,0.0,0.0,0.7142857142857143,0.927536231884058,3,1.0
binOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,20.9999993100256,0.8985507246376812,100.0,47435.0,611.3168151378632,0.0,0.0,0.0,0.0,0.7,0.8840579710144928,3,1.0
OCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,6595.0,0.8599033816425121,0.4397270659590599,1565.0,608.1247708797455,0.0,0.0,0.0,0.0,0.7571428571428571,0.8840579710144928,3,1.0
Cart,breast-cancer_enc.csv,207,5,0.0,600,,,0.8502415458937198,,,0.0020303726196289,,,,,0.7285714285714285,0.855072463768116,4,
BendersOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-25.0,0.8792270531400966,100.0,71263.0,600.0408589839935,10.177712678909302,9.9683096408844,154.0,143.0,0.7,0.8260869565217391,4,1.0
FlowOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,-25.0,0.8792270531400966,99.9999999999976,523.0,604.0073354244232,0.0,0.0,0.0,0.0,0.7428571428571429,0.8840579710144928,4,1.0
binOCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,25.999999999999662,0.8743961352657005,100.0,51010.0,611.0432894229889,0.0,0.0,0.0,0.0,0.7571428571428571,0.8695652173913043,4,1.0
OCT,breast-cancer_enc.csv,207,5,0.0,600,9.0,6594.0,0.855072463768116,0.4549590536851683,1552.0,607.5487720966339,0.0,0.0,0.0,0.0,0.6857142857142857,0.8405797101449275,4,1.0
CartCV,breast-cancer_enc.csv,207,7,0.0,600,,,0.821256038647343,,,0.0019946098327636,,,,,0.6571428571428571,0.782608695652174,4,
Cart,soybean-small_enc.csv,35,2,0.0,600,,,0.8,,,0.0019941329956054,,,,,0.75,0.6666666666666666,1,
BendersOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,31.0,0.3778727054595947,0.1436910629272461,0.1386940479278564,18.0,13.0,1.0,1.0,1,1.0
FlowOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,1.0,0.4034955501556396,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
binOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,0.0,1.0,0.0,11.0,0.4665687084197998,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
OCT,soybean-small_enc.csv,35,2,0.0,600,2.0,140.0,1.0,0.0,238.0,0.5771927833557129,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
Cart,soybean-small_enc.csv,35,2,0.0,600,,,0.8571428571428571,,,0.0009987354278564,,,,,0.5833333333333334,0.8333333333333334,2,
BendersOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,188.0,0.454693078994751,0.16868257522583,0.1526820659637451,22.0,13.0,1.0,1.0,2,1.0
FlowOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,5.0,0.3807873725891113,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
binOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,0.0,1.0,0.0,1.0,0.2637891769409179,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
OCT,soybean-small_enc.csv,35,2,0.0,600,2.0,140.0,1.0,0.0,288.0,0.7265245914459229,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
Cart,soybean-small_enc.csv,35,2,0.0,600,,,0.8285714285714286,,,0.0030276775360107,,,,,0.6666666666666666,0.8333333333333334,3,
BendersOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,114.0,0.515620231628418,0.2941968441009521,0.2772517204284668,28.0,19.0,1.0,1.0,3,1.0
FlowOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,4.476419235288631e-13,1.0,0.0,1.0,0.2423169612884521,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
binOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,0.0,1.0,0.0,1.0,0.2760810852050781,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
OCT,soybean-small_enc.csv,35,2,0.0,600,2.0,140.0,1.0,0.0,602.0,1.58026385307312,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
Cart,soybean-small_enc.csv,35,2,0.0,600,,,0.8571428571428571,,,0.0019938945770263,,,,,0.5833333333333334,0.8333333333333334,4,
BendersOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,134.0,0.4797155857086181,0.2024426460266113,0.1884880065917968,19.0,12.0,1.0,1.0,4,1.0
FlowOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,-0.0,1.0,0.0,28.0,0.2962071895599365,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
binOCT,soybean-small_enc.csv,35,2,0.0,600,2.0,0.0,1.0,0.0,83.0,0.639594316482544,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
OCT,soybean-small_enc.csv,35,2,0.0,600,2.0,140.0,1.0,0.0,3277.0,4.620898723602295,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
Cart,soybean-small_enc.csv,35,3,0.0,600,,,1.0,,,0.0039875507354736,,,,,1.0,1.0,1,
BendersOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,2.0,0.3714625835418701,0.262355089187622,0.2573657035827636,15.0,13.0,1.0,1.0,1,1.0
FlowOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,1.0,0.8277871608734131,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
binOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,0.0,1.0,0.0,1.0,0.5914168357849121,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
OCT,soybean-small_enc.csv,35,3,0.0,600,2.0,280.0,1.0,0.0,84.0,1.231961727142334,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
Cart,soybean-small_enc.csv,35,3,0.0,600,,,1.0,,,0.0019922256469726,,,,,1.0,1.0,2,
BendersOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,1.0,0.3085963726043701,0.2399065494537353,0.2348878383636474,12.0,10.0,1.0,1.0,2,1.0
FlowOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,1.0,0.4367969036102295,0.0,0.0,0.0,0.0,0.75,1.0,2,1.0
binOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,0.0,1.0,0.0,1.0,0.558495044708252,0.0,0.0,0.0,0.0,0.75,1.0,2,1.0
OCT,soybean-small_enc.csv,35,3,0.0,600,2.0,280.0,1.0,0.0,1999.0,2.655370712280273,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
Cart,soybean-small_enc.csv,35,3,0.0,600,,,1.0,,,0.0029850006103515,,,,,1.0,1.0,3,
BendersOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,244.0,1.1084990501403809,0.4338741302490234,0.4119665622711181,38.0,30.0,1.0,1.0,3,1.0
FlowOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,20.0,0.7442610263824463,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
binOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,0.0,1.0,0.0,1.0,0.5884335041046143,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
OCT,soybean-small_enc.csv,35,3,0.0,600,2.0,280.0,1.0,0.0,1.0,0.8769617080688477,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
Cart,soybean-small_enc.csv,35,3,0.0,600,,,1.0,,,0.0029928684234619,,,,,1.0,1.0,4,
BendersOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,1.0,0.3819501399993896,0.259291410446167,0.2543075084686279,14.0,11.0,1.0,1.0,4,1.0
FlowOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,-0.0,1.0,0.0,1.0,0.5575101375579834,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
binOCT,soybean-small_enc.csv,35,3,0.0,600,2.0,0.0,1.0,0.0,1.0,0.6914055347442627,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
OCT,soybean-small_enc.csv,35,3,0.0,600,2.0,280.0,1.0,0.0,1.0,0.8861470222473145,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
Cart,soybean-small_enc.csv,35,4,0.0,600,,,1.0,,,0.0019950866699218,,,,,1.0,1.0,1,
BendersOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,18.0,0.5579931735992432,0.4254674911499023,0.4184916019439697,21.0,19.0,0.9166666666666666,1.0,1,1.0
FlowOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,1.0,1.0471758842468262,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
binOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,0.0,1.0,0.0,0.0,1.129941701889038,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
OCT,soybean-small_enc.csv,35,4,0.0,600,2.0,560.0,1.0,0.0,1.0,1.5062055587768557,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1,1.0
Cart,soybean-small_enc.csv,35,4,0.0,600,,,1.0,,,0.0019977092742919,,,,,1.0,1.0,2,
BendersOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,26.0,0.6880509853363037,0.5325212478637695,0.5205521583557129,23.0,20.0,1.0,1.0,2,1.0
FlowOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,1.0,1.0277986526489258,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
binOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,0.0,1.0,0.0,0.0,1.1720693111419678,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
OCT,soybean-small_enc.csv,35,4,0.0,600,2.0,560.0,1.0,0.0,3.0,2.8350558280944824,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
Cart,soybean-small_enc.csv,35,4,0.0,600,,,1.0,,,0.0019962787628173,,,,,1.0,1.0,3,
BendersOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,5.0,0.646270751953125,0.472602367401123,0.4656276702880859,20.0,18.0,1.0,1.0,3,1.0
FlowOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,27.0,2.332308530807495,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,3,1.0
binOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,0.0,1.0,0.0,0.0,1.1881763935089111,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0
OCT,soybean-small_enc.csv,35,4,0.0,600,2.0,560.0,1.0,0.0,1.0,1.464674711227417,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,3,1.0
Cart,soybean-small_enc.csv,35,4,0.0,600,,,1.0,,,0.001960277557373,,,,,1.0,1.0,4,
BendersOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,29.0,0.6633830070495605,0.4328541755676269,0.422882080078125,22.0,18.0,1.0,1.0,4,1.0
FlowOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,-0.0,1.0,0.0,1.0,1.290150165557861,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
binOCT,soybean-small_enc.csv,35,4,0.0,600,2.0,0.0,1.0,0.0,0.0,1.183685541152954,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
OCT,soybean-small_enc.csv,35,4,0.0,600,2.0,560.0,1.0,0.0,109.0,2.413252592086792,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0
Cart,soybean-small_enc.csv,35,5,0.0,600,,,1.0,,,0.0039906501770019,,,,,1.0,1.0,1,
BendersOCT,soybean-small_enc.csv,35,5,0.0,600,2.0,-0.0,1.0,0.0,13.0,0.8110828399658203,0.6152498722076416,0.6052708625793457,20.0,17.0,1.0,1.0,1,1.0
FlowOCT,soybean-small_enc.csv,35,5,0.0,600,2.0,-0.0,1.0,0.0,1.0,1.788515329360962,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1,1.0
binOCT,soybean-small_enc.csv,35,5,0.0,600,2.0,0.0,1.0,0.0,0.0,2.682433605194092,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0
OCT,soybean-small_enc.csv,35,5,0.0,600,2.0,1119.0,0.9714285714285714,0.0893655049151027,0.0,2.1643998622894287,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,1,1.0
